&nbsp;   
__Top 100 Player and what they play__   
               
||Rating|Spec|Player| 
| 843 | 3177 | ⚔️🔮 Warlock Destruction | [Yunaka](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/yunaka) |          
| 844 | 3176 | ⚔️🔮 Warlock Affliction | [Famerap](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/famerap) |          
| 845 | 3175 | ⚔️🟠 Druid Balance | [Fredagn](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/fredagn) |          
| 846 | 3175 | ❤️‍🩹🐉 Evoker Preservation | [Ayanokojí](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/ayanokojí) |          
| 847 | 3175 | ⚔️🔮 Warlock Destruction | [Rotfull](https://worldofwarcraft.blizzard.com/en-us/character/us/burning-legion/rotfull) |          
| 848 | 3174 | ⚔️🔮 Deathknight Unholy | [Poubelle](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/poubelle) |          
| 849 | 3174 | ⚔️🔮 Deathknight Unholy | [Bukum](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/bukum) |          
| 850 | 3174 | ⚔️🔮 Warlock Destruction | [Conboii](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/conboii) |          
| 851 | 3173 | ⚔️🧊 Mage Arcane | [Aeghis](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/aeghis) |          
| 852 | 3173 | ⚔️⚪ Priest Shadow | [Sceva](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/sceva) |          
| 853 | 3173 | ⚔️🔵 Shaman Elemental | [Planetwaves](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/planetwaves) |          
| 854 | 3172 | ❤️‍🩹🍺 Monk Mistweaver | [Monkmeep](https://worldofwarcraft.blizzard.com/en-us/character/us/kilrogg/monkmeep) |          
| 855 | 3172 | ❤️‍🩹🍺 Monk Mistweaver | [Booplesnoots](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/booplesnoots) |          
| 856 | 3172 | ❤️‍🩹⚪ Priest Discipline | [Sofiagodx](https://worldofwarcraft.blizzard.com/en-us/character/us/mugthol/sofiagodx) |          
| 857 | 3172 | ⚔️🔮 Warlock Demonology | [Lilballz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/lilballz) |          
| 858 | 3172 | ⚔️🔮 Warlock Destruction | [Latte](https://worldofwarcraft.blizzard.com/en-us/character/us/eonar/latte) |          
| 859 | 3172 | ⚔️🔮 Warlock Destruction | [Wolfib](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/wolfib) |          
| 860 | 3171 | ⚔️🔵 Shaman Elemental | [Hairdead](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hairdead) |          
| 861 | 3170 | ❤️‍🩹🐉 Evoker Preservation | [Watchmeloop](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/watchmeloop) |          
| 862 | 3170 | ❤️‍🩹⚪ Priest Discipline | [Inukimi](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/inukimi) |          
| 863 | 3168 | ❤️‍🩹🔵 Shaman Restoration | [Lontarina](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/lontarina) |          
| 864 | 3167 | ⚔️🔵 Demonhunter Havoc | [Sðx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/sðx) |          
| 865 | 3167 | ⚔️🍺 Monk Windwalker | [Çhïðrägøñ](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/çhïðrägøñ) |          
| 866 | 3167 | ⚔️🔮 Warlock Destruction | [Reverence](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/reverence) |          
| 867 | 3167 | ⚔️🟤️ Warrior Arms | [Hereagain](https://worldofwarcraft.blizzard.com/en-us/character/us/laughing-skull/hereagain) |          
| 868 | 3166 | ⚔️🧊 Mage Arcane | [Dopaminex](https://worldofwarcraft.blizzard.com/en-us/character/us/shattered-halls/dopaminex) |          
| 869 | 3166 | ❤️‍🩹⚪ Priest Discipline | [Tarwow](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/tarwow) |          
| 870 | 3165 | ⚔️🔮 Warlock Affliction | [Goofgoof](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/goofgoof) |          
| 871 | 3164 | ⚔️🔮 Demonhunter Havoc | [Xiaosu](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xiaosu) |          
| 872 | 3164 | ⚔️🦖 Hunter Beastmastery | [Bhadbih](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/bhadbih) |          
| 873 | 3164 | ⚔️🍺 Monk Windwalker | [Tugmaster](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tugmaster) |          
| 874 | 3163 | ⚔️🍺 Deathknight Unholy | [Claudio](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/claudio) |          
| 875 | 3163 | ⚔️🧊 Mage Arcane | [Oneschool](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/oneschool) |          
| 876 | 3163 | ⚔️🧊 Mage Fire | [Ranj](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ranj) |          
| 877 | 3162 | ⚔️🟠 Druid Feral | [Elythria](https://worldofwarcraft.blizzard.com/en-us/character/us/hellscream/elythria) |          
| 878 | 3162 | ⚔️🍺 Monk Windwalker | [Iloveabby](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/iloveabby) |          
| 879 | 3162 | ⚔️🔮 Warlock Demonology | [Turiggyjr](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/turiggyjr) |          
| 880 | 3162 | ⚔️🔮 Warlock Demonology | [Labox](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/labox) |          
| 881 | 3161 | ⚔️🟠 Druid Balance | [Notes](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/notes) |          
| 882 | 3161 | ⚔️🟠 Druid Feral | [Marvin](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/marvin) |          
| 883 | 3161 | ❤️‍🩹🍺 Monk Mistweaver | [Meepmonk](https://worldofwarcraft.blizzard.com/en-us/character/us/kilrogg/meepmonk) |          
| 884 | 3161 | ⚔️⚪ Priest Shadow | [Lìllyp](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/lìllyp) |          
| 885 | 3160 | ⚔️🦖 Hunter Survival | [Buffmm](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/buffmm) |          
| 886 | 3160 | ⚔️🟡 Rogue Assassination | [Ivanrah](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/ivanrah) |          
| 887 | 3159 | ⚔️🦖 Hunter Beastmastery | [Pathed](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/pathed) |          
| 888 | 3159 | ⚔️🧊 Mage Arcane | [Coolblue](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/coolblue) |          
| 889 | 3159 | ⚔️🟤️ Warrior Arms | [Mourrice](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mourrice) |          
| 890 | 3158 | ⚔️🔵 Shaman Elemental | [Palestina](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/palestina) |          
| 891 | 3158 | ⚔️🔵 Shaman Elemental | [Mammamiá](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/mammamiá) |          
| 892 | 3157 | ❤️‍🩹⚪ Priest Discipline | [Shadowvain](https://worldofwarcraft.blizzard.com/en-us/character/us/darkspear/shadowvain) |          
| 893 | 3156 | ❤️‍🩹🍺 Monk Mistweaver | [Maxortiz](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/maxortiz) |          
| 894 | 3156 | ❤️‍🩹🌸 Paladin Holy | [Oldnbad](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/oldnbad) |          
| 895 | 3155 | ❤️‍🩹🐉 Evoker Preservation | [Sabledraco](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/sabledraco) |          
| 896 | 3155 | ⚔️🦖 Hunter Beastmastery | [Zujo](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/zujo) |          
| 897 | 3155 | ❤️‍🩹🍺 Monk Mistweaver | [Booplefloofs](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/booplefloofs) |          
| 898 | 3155 | ⚔️🔵 Shaman Elemental | [Zeroclue](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/zeroclue) |          
| 899 | 3155 | ⚔️🔵 Shaman Elemental | [Cùìó](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/cùìó) |          
| 900 | 3155 | ⚔️🔮 Warlock Demonology | [Isömetrics](https://worldofwarcraft.blizzard.com/en-us/character/us/barthilas/isömetrics) |          
| 901 | 3153 | ❤️‍🩹🍺 Monk Mistweaver | [Hps](https://worldofwarcraft.blizzard.com/en-us/character/us/staghelm/hps) |          
| 902 | 3153 | ❤️‍🩹🍺 Monk Mistweaver | [Cbrewx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/cbrewx) |          
| 903 | 3153 | ❤️‍🩹⚪ Priest Discipline | [Pxdx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/pxdx) |          
| 904 | 3153 | ⚔️🔮 Warlock Demonology | [Ðuckworth](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/ðuckworth) |          
| 905 | 3153 | ⚔️🔮 Warlock Demonology | [Igniz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/igniz) |          
| 906 | 3153 | ⚔️🟤️ Warrior Arms | [Zhanwudix](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/zhanwudix) |          
| 907 | 3152 | ⚔️🟤️ Deathknight Frost | [Pookr](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/pookr) |          
| 908 | 3152 | ⚔️🟠 Druid Feral | [Krelx](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/krelx) |          
| 909 | 3152 | ⚔️🔮 Warlock Destruction | [Diagnostic](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/diagnostic) |          
| 910 | 3151 | ⚔️🦖 Hunter Beastmastery | [Ashx](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/ashx) |          
| 911 | 3151 | ⚔️🦖 Hunter Beastmastery | [Dipiwolf](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dipiwolf) |          
| 912 | 3151 | ⚔️🔵 Shaman Elemental | [Xìó](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xìó) |          
| 913 | 3151 | ⚔️🔮 Warlock Destruction | [Slipnslide](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/slipnslide) |          
| 914 | 3150 | ❤️‍🩹🍺 Monk Mistweaver | [Zombir](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/zombir) |          
| 915 | 3149 | ⚔️🟠 Druid Feral | [Kfcbeast](https://worldofwarcraft.blizzard.com/en-us/character/us/lethon/kfcbeast) |          
| 916 | 3149 | ⚔️🔮 Warlock Destruction | [Nos](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/nos) |          
| 917 | 3148 | ⚔️🧊 Mage Fire | [Dujnotlov](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/dujnotlov) |          
| 918 | 3148 | ❤️‍🩹🌸 Paladin Holy | [Ðrägøñ](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ðrägøñ) |          
| 919 | 3148 | ⚔️🔵 Shaman Elemental | [Bigdaddybrad](https://worldofwarcraft.blizzard.com/en-us/character/us/haomarush/bigdaddybrad) |          
| 920 | 3148 | ❤️‍🩹🔵 Shaman Restoration | [Krisuyo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/krisuyo) |          
| 921 | 3147 | ⚔️🟠 Druid Feral | [Owd](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/owd) |          
| 922 | 3147 | ⚔️🦖 Hunter Marksmanship | [Dudecow](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/dudecow) |          
| 923 | 3147 | ⚔️🧊 Mage Arcane | [Jahmillipfp](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/jahmillipfp) |          
| 924 | 3146 | ⚔️🧊 Deathknight Unholy | [Flarkness](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/flarkness) |          
| 925 | 3146 | ⚔️🦖 Hunter Beastmastery | [Ârtêmîs](https://worldofwarcraft.blizzard.com/en-us/character/us/arathor/ârtêmîs) |          
| 926 | 3146 | ⚔️🔮 Warlock Destruction | [Revérence](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/revérence) |          
| 927 | 3145 | ⚔️🟠 Druid Feral | [Iowol](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/iowol) |          
| 928 | 3145 | ❤️‍🩹🔵 Shaman Restoration | [Beyoncé](https://worldofwarcraft.blizzard.com/en-us/character/us/lethon/beyoncé) |          
| 929 | 3143 | ⚔️🟠 Druid Balance | [Gspx](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/gspx) |          
| 930 | 3143 | ⚔️🟠 Druid Feral | [Waggs](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/waggs) |          
| 931 | 3143 | ❤️‍🩹🌸 Paladin Holy | [Warski](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/warski) |          
| 932 | 3143 | ⚔️🟡 Rogue Assassination | [Krusty](https://worldofwarcraft.blizzard.com/en-us/character/us/veknilash/krusty) |          
| 933 | 3143 | ⚔️🟤️ Warrior Arms | [Loosz](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/loosz) |          
| 934 | 3142 | ⚔️🦖 Hunter Marksmanship | [Zhangweishe](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/zhangweishe) |          
| 935 | 3142 | ⚔️🔵 Shaman Elemental | [Lilys](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/lilys) |          
| 936 | 3141 | ⚔️🔵 Deathknight Unholy | [Pookr](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/pookr) |          
| 937 | 3141 | ❤️‍🩹🟠 Druid Restoration | [Defteras](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/defteras) |          
| 938 | 3141 | ⚔️🦖 Hunter Beastmastery | [Córnell](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/córnell) |          
| 939 | 3141 | ⚔️🧊 Mage Frost | [Nightsaber](https://worldofwarcraft.blizzard.com/en-us/character/us/blackrock/nightsaber) |          
| 940 | 3141 | ⚔️🔵 Shaman Enhancement | [Whírlwínd](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/whírlwínd) |          
| 941 | 3141 | ❤️‍🩹🔵 Shaman Restoration | [Silverkitty](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/silverkitty) |          
| 942 | 3140 | ⚔️🟡 Rogue Assassination | [Ajúmma](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ajúmma) |          
| 943 | 3140 | ⚔️🔵 Shaman Elemental | [Gkarz](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/gkarz) |          
| 944 | 3139 | ⚔️🔵 Demonhunter Havoc | [Malakaizxy](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/malakaizxy) |          
| 945 | 3139 | ⚔️🟠 Druid Balance | [Fisherz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/fisherz) |          
| 946 | 3139 | ⚔️🟠 Druid Balance | [Flapz](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/flapz) |          
| 947 | 3139 | ⚔️🦖 Hunter Survival | [Cndavyjones](https://worldofwarcraft.blizzard.com/en-us/character/us/akama/cndavyjones) |          
| 948 | 3139 | ⚔️🔮 Warlock Demonology | [Ðamndaddy](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ðamndaddy) |          
| 949 | 3138 | ⚔️🟠 Druid Balance | [Moonfirebeam](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/moonfirebeam) |          
| 950 | 3138 | ⚔️🔮 Warlock Destruction | [Kingshane](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/kingshane) |          
| 951 | 3138 | ⚔️🔮 Warlock Destruction | [Famelol](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/famelol) |          
| 952 | 3137 | ⚔️🔮 Demonhunter Havoc | [Revolutio](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/revolutio) |          
| 953 | 3137 | ⚔️🦖 Hunter Beastmastery | [Torghast](https://worldofwarcraft.blizzard.com/en-us/character/us/demon-soul/torghast) |          
| 954 | 3137 | ⚔️🟡 Rogue Subtlety | [Aiden](https://worldofwarcraft.blizzard.com/en-us/character/us/burning-legion/aiden) |          
| 955 | 3137 | ⚔️🔮 Warlock Demonology | [Neruvian](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/neruvian) |          
| 956 | 3137 | ⚔️🔮 Warlock Destruction | [Décalisse](https://worldofwarcraft.blizzard.com/en-us/character/us/eonar/décalisse) |          
| 957 | 3136 | ⚔️🧊 Mage Fire | [Pherixsw](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/pherixsw) |          
| 958 | 3136 | ⚔️🧊 Mage Frost | [Hogslop](https://worldofwarcraft.blizzard.com/en-us/character/us/saurfang/hogslop) |          
| 959 | 3136 | ❤️‍🩹🌸 Paladin Holy | [Bopbotx](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/bopbotx) |          
| 960 | 3136 | ⚔️⚪ Priest Shadow | [Hbjp](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/hbjp) |          
| 961 | 3136 | ⚔️🔵 Shaman Enhancement | [Vanhalestorm](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/vanhalestorm) |          
| 962 | 3136 | ⚔️🔮 Warlock Destruction | [Vugaddi](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/vugaddi) |          
| 963 | 3135 | ⚔️🦖 Hunter Beastmastery | [Ucl](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ucl) |          
| 964 | 3135 | ⚔️🦖 Hunter Beastmastery | [Flitt](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/flitt) |          
| 965 | 3135 | ⚔️🔮 Warlock Demonology | [Tvfazedorito](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/tvfazedorito) |          
| 966 | 3135 | ⚔️🔮 Warlock Destruction | [Turiggyjr](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/turiggyjr) |          
| 967 | 3133 | ❤️‍🩹🍺 Monk Mistweaver | [Wippe](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/wippe) |          
| 968 | 3133 | ⚔️🔮 Warlock Destruction | [Ëlêvën](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/ëlêvën) |          
| 969 | 3132 | ❤️‍🩹🍺 Monk Mistweaver | [Diâoshu](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/diâoshu) |          
